交通运输部关于做好公路养护工程招标投标工作进一步推动优化营商环境政策落实的通知	概括性措施	一、高度重视优化营商环境
北京市发展和改革委员会 北京市规划和自然资源委员会 北京市交通委员会 北京市水务局关于推进本市勘察设计、交通、水务等领域招标项目全流程电子化交易的通知	描述性措施	市、区有关行业监督部门依托北京市公共资源交易监管平台，充分发挥“互联网+”监管优势，推动动态监督和大数据监管，强化事中事后监管和信用管理，进一步提高监管效能
北京市发展和改革委员会 北京市规划和自然资源委员会 北京市交通委员会 北京市水务局关于推进本市勘察设计、交通、水务等领域招标项目全流程电子化交易的通知	描述性措施	各区公共资源交易平台整合牵头单位要抓紧做好相关准备工作
北京市发展和改革委员会 北京市规划和自然资源委员会 北京市交通委员会 北京市水务局关于推进本市勘察设计、交通、水务等领域招标项目全流程电子化交易的通知	概括性措施	(一)加强协调配合
(一)加强协调配合	描述性措施	各区公共资源交易平台整合牵头单位应当按照《关于抓紧完成公共资源交易区分平台整合规范工作的函》(京发改〔2017〕512号)、《关于切实用好全国公共资源交易平台有关事项的通知》(京发改〔2017〕1018号)关于区分平台场所设施标准、场地信息化建设等要求，抓紧完善区公共资源交易分平台相关配套设施，具备全过程电子化招投标工作的条件，积极配合北京市公共资源综合交易系统在各区分平台的部署落地
(一)加强协调配合	描述性措施	各区分平台服务机构要严格按照电子化招投标流程、交易规则与服务标准提供服务
北京市发展和改革委员会 北京市规划和自然资源委员会 北京市交通委员会 北京市水务局关于推进本市勘察设计、交通、水务等领域招标项目全流程电子化交易的通知	概括性措施	(二)狠抓工作落实
(二)狠抓工作落实	描述性措施	本市将推进电子化招投标工作纳入优化营商环境改革重点工作，各区公共资源交易平台整合牵头单位要加快明确重点任务和责任单位，确保责任到位、任务落实
(二)狠抓工作落实	描述性措施	市发展改革委会同市规划自然资源委、市交通委、市水务局在加强行业监管和指导协调的同时，对各区电子化招投标场所设施建设、服务标准、监管规范等进行评价
(二)狠抓工作落实	描述性措施	市经济信息中心对各区推进电子化招投标工作给予技术支持和保障
北京市发展和改革委员会 北京市规划和自然资源委员会 北京市交通委员会 北京市水务局关于推进本市勘察设计、交通、水务等领域招标项目全流程电子化交易的通知	概括性措施	(三)加强宣传培训
(三)加强宣传培训	描述性措施	市发展改革委会同有关部门委托市经济信息中心组织各区公共资源交易服务机构工作人员、各类市场主体、评标专家等培训，同时做好宣传与服务工作
北京市发展和改革委员会关于调整本市一般工商业销售电价有关问题的通知	描述性措施	二、市电力行业主管部门要积极扩大一般工商业用户参与电力市场化交易的规模，通过市场机制进一步降低用电成本
北京市发展和改革委员会关于调整本市一般工商业销售电价有关问题的通知	描述性措施	三、电网企业及商业综合体、产业园区、写字楼等各转供电主体应当加强自律，做好对用户的政策告知服务工作，严格按照规定标准及执行时间落实降价政策，切实将降低一般工商业电价政策红利传导至终端用户
北京市发展和改革委员会关于调整本市一般工商业销售电价有关问题的通知	描述性措施	对于转供电环节不合理收费、不及时传导等问题，市市场监管部门将依法查处
北京市发展和改革委员会关于调整本市一般工商业销售电价有关问题的通知	描述性措施	四、北京市发展和改革委员会《关于调整本市一般工商业销售电价有关问题的通知》(京发改〔2019〕445号)自2019年7月1日起废止，其他凡与本通知规定内容相抵触的以本通知为准
北京市城市管理委员会 北京市交通委员会路政局 北京市公安局公安交通管理局关于做好涉及占掘路审批的低压电力接入工程优化营商环境有关工作的通知	概括性措施	为加快优化北京市营商环境，提升“获得电力”指标世界排名，配合世界银行数据校验团队来华专家开展调研工作，请各单位在《关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)》(京管发〔2018〕31号)基础上，继续优化审批流程，压缩审批时间，做好涉及占掘路审批的低压电力接入工程审批工作
北京市城市管理委员会 北京市交通委员会路政局 北京市公安局公安交通管理局关于做好涉及占掘路审批的低压电力接入工程优化营商环境有关工作的通知	概括性措施	一、优化审批流程
一、优化审批流程	描述性措施	除规划许可外，各相关部门应并行办理其他各项审批
北京市城市管理委员会 北京市交通委员会路政局 北京市公安局公安交通管理局关于做好涉及占掘路审批的低压电力接入工程优化营商环境有关工作的通知	概括性措施	二、压缩审批时间
二、压缩审批时间	描述性措施	进一步压缩涉及占掘路审批的低压电力接入工程审批时长至15个工作日，其中规划审批时长为7个工作日保持不变，其他各审批环节均压缩至8个工作日内
北京市城市管理委员会 北京市交通委员会路政局 北京市公安局公安交通管理局关于做好涉及占掘路审批的低压电力接入工程优化营商环境有关工作的通知	概括性措施	三、请国网北京市电力公司组织各区供电公司将涉及占掘路审批的低压电力接入工程按本通知要求，向审批部门申报
北京市城市管理委员会 北京市交通委员会路政局 北京市公安局公安交通管理局关于做好涉及占掘路审批的低压电力接入工程优化营商环境有关工作的通知	概括性措施	四、请各区路政管理、公安交管部门严格按照并联审批和压缩审批时限的要求，做好审批工作
